"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.426725017E1,-2.306560326E1,-2.517782211E1,-1.959733963E0
2.427718917E1,-2.322036743E1,-2.508169365E1,-2.126060486E0
2.428712817E1,-2.307136536E1,-2.515724945E1,-2.262287140E0
2.429706717E1,-2.306891060E1,-2.512075806E1,-2.723134995E0
2.430700617E1,-2.324796486E1,-2.506926155E1,-2.713338852E0
2.431694517E1,-2.340737724E1,-2.504127693E1,-2.933389664E0
2.432688517E1,-2.347851944E1,-2.477951622E1,-3.001127243E0
2.433682417E1,-2.329345894E1,-2.486086273E1,-3.441513062E0
2.434676317E1,-2.346615028E1,-2.485047150E1,-3.816596985E0
2.435670217E1,-2.341648865E1,-2.474720573E1,-4.018079758E0
2.436664117E1,-2.347103691E1,-2.465830231E1,-4.578355789E0
2.437658017E1,-2.335501289E1,-2.455855179E1,-4.666971207E0
2.438651917E1,-2.345605087E1,-2.466358757E1,-4.900697708E0
2.439645817E1,-2.338670540E1,-2.462521362E1,-5.120544434E0
2.440639717E1,-2.329897308E1,-2.454320717E1,-5.366493225E0
2.441633617E1,-2.331842041E1,-2.451009750E1,-5.573400497E0
2.442627517E1,-2.330070496E1,-2.436794662E1,-6.360876083E0
2.443621417E1,-2.325610352E1,-2.428967667E1,-6.846185684E0
2.444615317E1,-2.328400612E1,-2.415925598E1,-7.239143372E0
2.445609317E1,-2.318951225E1,-2.411523628E1,-7.627496719E0
2.446603217E1,-2.304178810E1,-2.413195229E1,-8.164251328E0
2.447597117E1,-2.301686096E1,-2.394095421E1,-8.619792938E0
2.448591017E1,-2.312335968E1,-2.396059418E1,-9.075233459E0
2.449584917E1,-2.290776443E1,-2.387423706E1,-9.658752441E0
2.450578817E1,-2.290776443E1,-2.387423706E1,-9.658752441E0
2.451572717E1,-2.271557617E1,-2.396676636E1,-9.695386887E0
2.452566617E1,-2.263134956E1,-2.389360237E1,-1.015959167E1
2.453560517E1,-2.248157120E1,-2.380729294E1,-1.075329018E1
2.454554417E1,-2.247844696E1,-2.369886208E1,-1.098958206E1
2.455548317E1,-2.234031105E1,-2.391633987E1,-1.133343315E1
2.456542217E1,-2.211580658E1,-2.376229477E1,-1.180303955E1
2.457536217E1,-2.204571152E1,-2.358037758E1,-1.205572128E1
2.458530117E1,-2.199886513E1,-2.353861237E1,-1.251702118E1
2.459524017E1,-2.181979370E1,-2.354635239E1,-1.274964523E1
2.460517917E1,-2.169393349E1,-2.341709328E1,-1.306957245E1
2.461511817E1,-2.143133354E1,-2.350097084E1,-1.330836487E1
2.462505717E1,-2.119189453E1,-2.338724709E1,-1.369729996E1
2.463499617E1,-2.112549400E1,-2.325535965E1,-1.400609970E1
2.464493517E1,-2.088529587E1,-2.326109314E1,-1.455066681E1
2.465487417E1,-2.067578888E1,-2.316037750E1,-1.502178574E1
2.466481317E1,-2.050970840E1,-2.302118683E1,-1.569556808E1
2.467475217E1,-2.019648361E1,-2.299170303E1,-1.575210571E1
2.468469117E1,-2.016115189E1,-2.295571518E1,-1.619064331E1
2.469463117E1,-1.977347946E1,-2.293538666E1,-1.659125900E1
2.470457017E1,-1.946606636E1,-2.281616211E1,-1.681169891E1
2.471450917E1,-1.926861763E1,-2.279691315E1,-1.742747498E1
2.472444817E1,-1.900605583E1,-2.279875755E1,-1.778683853E1
2.473438717E1,-1.866482353E1,-2.287927628E1,-1.809692764E1
2.474432617E1,-1.827054024E1,-2.292225456E1,-1.861929703E1
2.475426517E1,-1.785560226E1,-2.287834549E1,-1.890624237E1
2.476420417E1,-1.761279106E1,-2.268362808E1,-1.924948120E1
2.477414317E1,-1.761279106E1,-2.268362808E1,-1.924948120E1
2.478408217E1,-1.730599976E1,-2.264529419E1,-1.959118271E1
2.479402117E1,-1.706287956E1,-2.254862785E1,-2.001953888E1
2.480396017E1,-1.665458107E1,-2.246685219E1,-2.027049255E1
2.481390017E1,-1.624268150E1,-2.266479111E1,-2.100854492E1
2.482383917E1,-1.607832718E1,-2.259389877E1,-2.111751938E1
2.483377817E1,-1.578268814E1,-2.246189880E1,-2.119338989E1
2.484371717E1,-1.538284492E1,-2.241394043E1,-2.168317795E1
2.485365617E1,-1.495008087E1,-2.243667221E1,-2.189538574E1
2.486359442E1,-1.450343704E1,-2.239709854E1,-2.234813690E1
2.487353342E1,-1.429746246E1,-2.233737946E1,-2.248136139E1
2.488347242E1,-1.395104980E1,-2.218134689E1,-2.307703018E1
2.489341142E1,-1.354115486E1,-2.229281807E1,-2.282804489E1
2.490335042E1,-1.329653740E1,-2.233959579E1,-2.289562988E1
2.491328942E1,-1.286052322E1,-2.223936272E1,-2.319826508E1
2.492322842E1,-1.260036087E1,-2.230384064E1,-2.381782913E1
2.493316842E1,-1.227709293E1,-2.223939133E1,-2.425445557E1
2.494310742E1,-1.207852554E1,-2.218330383E1,-2.458531952E1
2.495304642E1,-1.179012299E1,-2.223879623E1,-2.460517120E1
2.496298542E1,-1.139349747E1,-2.216268730E1,-2.465214920E1
2.497292442E1,-1.098912430E1,-2.217423248E1,-2.463325119E1
2.498286342E1,-1.064914322E1,-2.209257126E1,-2.491476822E1
2.499280242E1,-1.045286179E1,-2.206008148E1,-2.529851532E1
2.500274142E1,-1.005740070E1,-2.192148209E1,-2.566622543E1
2.501268042E1,-9.719324112E0,-2.186507034E1,-2.568247223E1
2.502261942E1,-9.369362831E0,-2.184211731E1,-2.587770081E1
2.503255842E1,-9.211294174E0,-2.183775711E1,-2.583847046E1
2.504249742E1,-9.211294174E0,-2.183775711E1,-2.583847046E1
2.505243742E1,-8.799495697E0,-2.188562584E1,-2.611181641E1
2.506237642E1,-8.388043404E0,-2.186968994E1,-2.609611893E1
2.507231542E1,-8.141585350E0,-2.169355392E1,-2.630857468E1
2.508225442E1,-7.860303879E0,-2.176171112E1,-2.666897964E1
2.509219342E1,-7.458925247E0,-2.165874100E1,-2.678068161E1
2.510213242E1,-7.007221222E0,-2.157692719E1,-2.692520142E1
2.511207142E1,-6.736950397E0,-2.158912086E1,-2.697196579E1
2.512201042E1,-6.467896461E0,-2.160181427E1,-2.716682816E1
2.513194942E1,-6.119436264E0,-2.155729866E1,-2.710754013E1
2.514188842E1,-5.786124229E0,-2.143866730E1,-2.725818253E1
2.515182742E1,-5.496475697E0,-2.148573685E1,-2.730198669E1
2.516176742E1,-5.161748409E0,-2.145793533E1,-2.731734467E1
2.517170642E1,-4.731819153E0,-2.147240067E1,-2.745509720E1
2.518164542E1,-4.571087837E0,-2.144227600E1,-2.764175797E1
2.519158442E1,-4.219792366E0,-2.135292435E1,-2.771960831E1
2.520152342E1,-3.805069685E0,-2.149605751E1,-2.785929871E1
2.521146242E1,-3.675410032E0,-2.136139679E1,-2.813588715E1
2.522140142E1,-3.462388992E0,-2.118605423E1,-2.841272354E1
2.523134042E1,-3.067666531E0,-2.114161682E1,-2.828546143E1
2.524127942E1,-2.707029343E0,-2.118854904E1,-2.845189667E1
2.525121842E1,-2.387826204E0,-2.107102585E1,-2.827615356E1
2.526115742E1,-1.981822491E0,-2.111677170E1,-2.828675461E1
2.527109642E1,-1.545088768E0,-2.115832520E1,-2.838034058E1
2.528103642E1,-1.337544680E0,-2.102397728E1,-2.837563705E1
2.529097542E1,-1.103514194E0,-2.090595627E1,-2.831107330E1
2.530091442E1,-7.408213615E-1,-2.083104706E1,-2.836788559E1
2.531085342E1,-3.303103447E-1,-2.089034271E1,-2.833621979E1
2.532079242E1,-3.303103447E-1,-2.089034271E1,-2.833621979E1
2.533073142E1,-3.912496567E-2,-2.077120590E1,-2.829363251E1
2.534067042E1,8.473873138E-2,-2.066805840E1,-2.829881287E1
2.535060942E1,3.536157608E-1,-2.066909027E1,-2.846562958E1
2.536054842E1,6.559815407E-1,-2.070766830E1,-2.869033051E1
2.537048742E1,8.837819099E-1,-2.069733810E1,-2.877446365E1
2.538042642E1,1.156958580E0,-2.061091232E1,-2.868939209E1
2.539036642E1,1.317286968E0,-2.057688522E1,-2.872639847E1
2.540030542E1,1.492676258E0,-2.059404182E1,-2.876980972E1
2.541024442E1,1.634572029E0,-2.057094765E1,-2.846185684E1
2.542018342E1,1.756728649E0,-2.058517075E1,-2.855696487E1
2.543012242E1,1.944144726E0,-2.054187393E1,-2.854029465E1
2.544006142E1,2.235126019E0,-2.045400238E1,-2.864920807E1
2.545000042E1,2.349162102E0,-2.059875870E1,-2.861318970E1
2.545993942E1,2.462646961E0,-2.068405914E1,-2.852272797E1
2.546987842E1,2.626582146E0,-2.071256065E1,-2.853224182E1
2.547981742E1,2.746737003E0,-2.080625534E1,-2.848786926E1
2.548975642E1,3.002997875E0,-2.067067528E1,-2.833096313E1
2.549969542E1,3.067429066E0,-2.056376648E1,-2.828517151E1
2.550963542E1,3.502353191E0,-2.060523033E1,-2.840355682E1
2.551957442E1,3.806381702E0,-2.045302963E1,-2.848099899E1
2.552951342E1,3.966845036E0,-2.033268929E1,-2.860830307E1
2.553945242E1,4.317245960E0,-2.006367874E1,-2.849385071E1
2.554939142E1,4.460419178E0,-2.008500099E1,-2.878784180E1
2.555933042E1,4.710590839E0,-2.003779984E1,-2.861494446E1
2.556926942E1,4.960628033E0,-2.015906906E1,-2.855728531E1
2.557920842E1,5.121029377E0,-2.018111610E1,-2.855597305E1
2.558914742E1,5.121029377E0,-2.018111610E1,-2.855597305E1
2.559908642E1,5.266158581E0,-2.018584061E1,-2.862861633E1
2.560902642E1,5.518099308E0,-2.003589058E1,-2.887436676E1
2.561896542E1,5.584302425E0,-1.999422836E1,-2.865764618E1
2.562890442E1,5.823658466E0,-2.002601242E1,-2.878830338E1
2.563884342E1,5.969590664E0,-2.006297112E1,-2.872235870E1
2.564878242E1,6.023579121E0,-2.000972939E1,-2.853490448E1
2.565872142E1,6.129886150E0,-2.002245712E1,-2.844141388E1
2.566866042E1,6.127153873E0,-2.003234482E1,-2.862847519E1
2.567859942E1,6.234652042E0,-1.999108887E1,-2.866070175E1
2.568853842E1,6.173224926E0,-2.006134033E1,-2.883095169E1
2.569847742E1,6.158307552E0,-2.023300934E1,-2.874524689E1
2.570841642E1,6.012939930E0,-2.026553917E1,-2.853092957E1
2.571835542E1,6.032063007E0,-2.026823807E1,-2.853076553E1
2.572829542E1,5.962589741E0,-2.016665649E1,-2.846617126E1
2.573823442E1,5.912743092E0,-2.008438873E1,-2.867255020E1
2.574817342E1,5.752358913E0,-2.028491592E1,-2.867205811E1
2.575811242E1,5.771127224E0,-2.019028854E1,-2.856094360E1
2.576805142E1,5.643380642E0,-2.020040512E1,-2.846384430E1
2.577799042E1,5.486216068E0,-2.018734741E1,-2.851781845E1
2.578792942E1,5.407044888E0,-2.029598808E1,-2.831901932E1
2.579786842E1,5.282742023E0,-2.027204514E1,-2.841054535E1
2.580780742E1,5.235946178E0,-2.050939941E1,-2.838232040E1
2.581774642E1,5.305819035E0,-2.036457062E1,-2.838937378E1
2.582768642E1,5.223902225E0,-2.032055664E1,-2.858916855E1
2.583762542E1,5.238412380E0,-2.042772484E1,-2.840559769E1
2.584756442E1,5.218854427E0,-2.045574760E1,-2.865017700E1
2.585750342E1,5.117794514E0,-2.042504883E1,-2.840486145E1
2.586744300E1,5.117794514E0,-2.042504883E1,-2.840486145E1
2.587738200E1,5.068488598E0,-2.040044975E1,-2.840548325E1
2.588732100E1,4.957128048E0,-2.050382996E1,-2.859768295E1
2.589726000E1,4.886617184E0,-2.057924271E1,-2.849434280E1
2.590719900E1,4.805800915E0,-2.062931824E1,-2.853052521E1
2.591713800E1,4.870390415E0,-2.065069580E1,-2.855717850E1
2.592707700E1,4.810166836E0,-2.050042152E1,-2.857264328E1
2.593701700E1,4.688888073E0,-2.058152580E1,-2.856148911E1
2.594695600E1,4.643859386E0,-2.047526550E1,-2.843768311E1
2.595689500E1,4.683319569E0,-2.053406525E1,-2.838566971E1
2.596683400E1,4.678689480E0,-2.056359291E1,-2.858805084E1
2.597677300E1,4.758018970E0,-2.069039154E1,-2.867887878E1
2.598671200E1,4.703573704E0,-2.062570381E1,-2.854254913E1
2.599665100E1,4.730650425E0,-2.063232422E1,-2.851893234E1
2.600659000E1,4.744524479E0,-2.063369370E1,-2.853477478E1
2.601652900E1,4.565892696E0,-2.071132660E1,-2.844529724E1
2.602646800E1,4.720327854E0,-2.075545883E1,-2.842001724E1
2.603640700E1,4.894891262E0,-2.064988708E1,-2.873702621E1
2.604634700E1,4.832433224E0,-2.064343071E1,-2.887742996E1
2.605628600E1,4.922157764E0,-2.066168976E1,-2.869925690E1
2.606622500E1,4.812717915E0,-2.066915512E1,-2.861592865E1
2.607616400E1,4.774257183E0,-2.066708946E1,-2.863146591E1
2.608610300E1,4.880701542E0,-2.073210526E1,-2.857245636E1
2.609604200E1,4.855062962E0,-2.079551888E1,-2.861311340E1
2.610598100E1,4.951925755E0,-2.070435333E1,-2.858041000E1
2.611592000E1,4.932850361E0,-2.070773697E1,-2.871000671E1
2.612585900E1,4.851478100E0,-2.070987892E1,-2.877225113E1
2.613579800E1,4.851478100E0,-2.070987892E1,-2.877225113E1
2.614573700E1,4.928408146E0,-2.074738503E1,-2.868006134E1
2.615567700E1,4.923711300E0,-2.075117111E1,-2.890894318E1
2.616561600E1,4.921097279E0,-2.072059250E1,-2.877965927E1
2.617555500E1,4.700866222E0,-2.075959396E1,-2.881630707E1
2.618549400E1,4.763163090E0,-2.076982880E1,-2.883400726E1
2.619543300E1,4.765403271E0,-2.076920700E1,-2.863927078E1
2.620537200E1,4.798537731E0,-2.069625282E1,-2.877716827E1
2.621531100E1,4.880003452E0,-2.069774628E1,-2.875300598E1
2.622525000E1,4.916724682E0,-2.067731094E1,-2.866979218E1
2.623518900E1,4.832708836E0,-2.069403839E1,-2.869959641E1
2.624512800E1,4.727385998E0,-2.056179047E1,-2.890918732E1
2.625506700E1,4.828598499E0,-2.077442169E1,-2.862333679E1
2.626500700E1,4.840920925E0,-2.079751968E1,-2.858733749E1
2.627494600E1,4.787207127E0,-2.083098984E1,-2.837414169E1
2.628488500E1,4.742763042E0,-2.085541725E1,-2.843371201E1
2.629482400E1,4.700138569E0,-2.083947754E1,-2.844342041E1
