"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.436291517E1,-2.875520325E-1,9.751920776E0,1.158441010E0
2.437285417E1,-3.056643677E-1,9.739496613E0,1.106199646E0
2.438279317E1,-3.933819580E-1,9.668993225E0,9.050180054E-1
2.439273217E1,-3.113525391E-1,9.661957855E0,8.050259399E-1
2.440267117E1,-1.619631958E-1,9.720635834E0,7.581733704E-1
2.441261017E1,1.945953369E-2,9.746981049E0,7.970924377E-1
2.442254917E1,1.357676697E-1,9.696236572E0,9.280700684E-1
2.443248817E1,1.700463867E-1,9.980046387E0,1.201551361E0
2.444242717E1,-7.020401001E-2,9.918524323E0,1.313518524E0
2.445236717E1,-7.200027466E-2,9.746232605E0,1.134790192E0
2.446230617E1,-1.975891113E-2,9.805060272E0,1.075363770E0
2.447224517E1,-6.107299805E-2,9.866133270E0,9.780661011E-1
2.448218417E1,-9.355545044E-2,9.852661285E0,8.583151245E-1
2.449212317E1,-6.376739502E-2,9.811197510E0,9.410929871E-1
2.450206217E1,-4.340972900E-3,9.841135254E0,1.099613342E0
2.451200117E1,4.131408691E-2,9.882449341E0,1.163081360E0
2.452194017E1,1.558259583E-1,9.905052338E0,1.119521942E0
2.453187917E1,1.637594604E-1,9.926757202E0,9.681866455E-1
2.454181817E1,2.059716797E-1,9.905052338E0,8.849597168E-1
2.455175717E1,2.151026917E-1,9.860295410E0,7.777825928E-1
2.456169617E1,2.095642090E-1,9.817035370E0,7.283853149E-1
2.457163617E1,2.469863892E-1,9.775122528E0,7.295828247E-1
2.458157517E1,2.977308655E-1,9.775721283E0,9.505233765E-1
2.459151417E1,2.609074402E-1,9.786349182E0,1.115031281E0
2.460145317E1,2.188449097E-1,9.673184509E0,1.058149567E0
2.461139217E1,9.759704590E-2,9.595795441E0,8.708889771E-1
2.462133117E1,-6.242019653E-2,9.619895325E0,8.342152405E-1
2.463127017E1,-4.939727783E-2,9.585167542E0,7.547305298E-1
2.464120917E1,1.676513672E-2,9.549092560E0,9.184899902E-1
2.465114817E1,2.050735474E-2,9.479786682E0,1.193168793E0
2.466108717E1,2.592608643E-1,9.674082642E0,1.022074585E0
2.467102617E1,2.588117981E-1,9.765093384E0,9.912387085E-1
2.468096517E1,3.373983765E-1,9.684111786E0,1.040336609E0
2.469090517E1,4.450245667E-1,9.616751862E0,1.024469604E0
2.470084417E1,4.336482239E-1,9.793833618E0,1.413360901E0
2.471078317E1,3.203338623E-1,9.803114319E0,1.475182343E0
2.472072217E1,2.924917603E-1,9.644743652E0,1.075064392E0
2.473066117E1,2.249821472E-1,9.704918518E0,1.009800110E0
2.474060017E1,2.143542480E-1,9.904154205E0,7.333250427E-1
2.475053917E1,-1.564247131E-1,9.492210846E0,1.085243225E0
2.476047817E1,8.517288208E-2,9.630223846E0,1.020877075E0
2.477041717E1,2.622546387E-1,9.867181091E0,8.348139954E-1
2.478035617E1,2.424957275E-1,9.734556885E0,8.149053955E-1
2.479029517E1,3.326083374E-1,9.660610657E0,1.109492798E0
2.480023417E1,4.185296631E-1,9.760153656E0,1.232686615E0
2.481017417E1,4.770579529E-1,9.825717316E0,1.207538910E0
2.482011317E1,3.661386108E-1,9.797276459E0,1.103954315E0
2.483005217E1,3.158432007E-1,9.750573578E0,9.740245056E-1
2.483999117E1,2.266287231E-1,9.699829102E0,1.016685791E0
2.484993017E1,1.519340515E-1,9.653575287E0,1.077459412E0
2.485986842E1,2.082170105E-1,9.629176025E0,8.461903381E-1
2.486980742E1,1.609153748E-1,9.595196686E0,7.759863281E-1
2.487974642E1,2.481838989E-1,9.503736877E0,8.403524780E-1
2.488968542E1,3.531156921E-1,9.537566528E0,9.135502625E-1
2.489962442E1,4.204756165E-1,9.589209137E0,9.873468018E-1
2.490956342E1,4.068539429E-1,9.579629059E0,9.845027161E-1
2.491950242E1,4.062551880E-1,9.552984467E0,9.976753235E-1
2.492944242E1,4.688250732E-1,9.606423340E0,1.035396881E0
2.493938142E1,4.552033997E-1,9.608219604E0,1.076261902E0
2.494932042E1,3.608995056E-1,9.612261200E0,1.101858673E0
2.495925942E1,3.656895447E-1,9.616302795E0,1.087638245E0
2.496919842E1,4.318519592E-1,9.650581512E0,1.151705017E0
2.497913742E1,4.740641785E-1,9.657916260E0,1.252445526E0
2.498907642E1,4.367916870E-1,9.704918518E0,1.432820435E0
2.499901542E1,4.010160828E-1,9.560019836E0,1.253193970E0
2.500895442E1,5.499563599E-1,9.612261200E0,1.316362610E0
2.501889342E1,6.170169067E-1,9.734107819E0,1.197958832E0
2.502883242E1,6.674620056E-1,9.713750153E0,1.057101746E0
2.503877142E1,7.017407227E-1,9.543703766E0,1.010398865E0
2.504871142E1,8.560697937E-1,9.829309845E0,1.170715485E0
2.505865042E1,7.801776123E-1,9.701924744E0,8.707392883E-1
2.506858942E1,7.132667542E-1,9.564809875E0,1.313368835E0
2.507852842E1,6.321354675E-1,9.610165558E0,1.455273743E0
2.508846742E1,7.848179626E-1,9.847571869E0,1.285077667E0
2.509840642E1,6.553372192E-1,9.660161591E0,1.383722534E0
2.510834542E1,5.830375671E-1,9.589209137E0,1.498683472E0
2.511828442E1,5.824388123E-1,9.676028595E0,1.322499847E0
2.512822342E1,6.038442993E-1,9.690398712E0,1.311572571E0
2.513816242E1,5.806425476E-1,9.652677155E0,1.317709808E0
2.514810142E1,5.766009521E-1,9.649234314E0,1.198407898E0
2.515804142E1,5.363346863E-1,9.595196686E0,1.143472137E0
2.516798042E1,5.548960876E-1,9.491761780E0,1.177900543E0
2.517791942E1,6.774911499E-1,9.545050964E0,1.209035797E0
2.518785842E1,7.927514648E-1,9.666598206E0,1.172212372E0
2.519779742E1,7.056326294E-1,9.592502289E0,1.357077942E0
2.520773642E1,6.486012268E-1,9.532926178E0,1.462608490E0
2.521767542E1,7.616162109E-1,9.607321472E0,1.600920868E0
2.522761442E1,7.149133301E-1,9.599986725E0,1.586700439E0
2.523755342E1,5.676196289E-1,9.510921936E0,1.464105377E0
2.524749242E1,6.390211487E-1,9.490115204E0,1.373244324E0
2.525743142E1,7.225474548E-1,9.510772247E0,1.551972656E0
2.526737042E1,8.171507263E-1,9.592202911E0,1.556912384E0
2.527731042E1,5.767506409E-1,9.573791199E0,1.524130554E0
2.528724942E1,5.466632080E-1,9.618099060E0,1.474134521E0
2.529718842E1,5.252577209E-1,9.612410889E0,1.400637360E0
2.530712742E1,4.842430115E-1,9.590256958E0,1.425186310E0
2.531706642E1,4.834945679E-1,9.641749878E0,1.514849854E0
2.532700542E1,5.490582275E-1,9.711804199E0,1.496887207E0
2.533694442E1,3.538641357E-1,9.577383728E0,1.588047638E0
2.534688342E1,4.688250732E-1,9.640702057E0,1.827549591E0
2.535682242E1,4.766088867E-1,9.732760620E0,1.758992157E0
2.536676142E1,3.653901672E-1,9.614057465E0,1.673819275E0
2.537670042E1,5.617817688E-1,9.683962097E0,1.649719391E0
2.538664042E1,6.161187744E-1,9.615853729E0,1.610500946E0
2.539657942E1,6.122268677E-1,9.616153107E0,1.666634216E0
2.540651842E1,6.179150391E-1,9.628876648E0,1.832489319E0
2.541645742E1,6.679110718E-1,9.660460968E0,2.026785278E0
2.542639642E1,7.509883118E-1,9.689201202E0,2.067650299E0
2.543633542E1,7.503895569E-1,9.695787506E0,1.949845276E0
2.544627442E1,6.119274902E-1,9.662556610E0,1.820065155E0
2.545621342E1,4.587959290E-1,9.643995209E0,1.779050446E0
2.546615242E1,6.815327454E-1,9.462123413E0,1.892963562E0
2.547609142E1,1.196312256E0,9.248517609E0,1.776356049E0
2.548603042E1,-1.854643250E-1,9.731263733E0,9.062155151E-1
2.549596942E1,-8.018824768E-1,9.754166107E0,6.279441833E-1
2.550590942E1,-1.562750244E-1,9.940678253E0,1.134191437E0
2.551584842E1,1.172362061E0,1.005159760E1,1.371148682E0
2.552578742E1,8.337661743E-1,9.519304504E0,1.765428772E0
2.553572642E1,-6.496490479E-2,9.306447144E0,2.478246460E0
2.554566542E1,9.699829102E-2,9.577832794E0,2.741997986E0
2.555560442E1,6.997947693E-1,9.703870697E0,2.657274170E0
2.556554342E1,6.161187744E-1,9.564510498E0,2.438129883E0
2.557548242E1,2.971321106E-1,9.561067657E0,2.379002838E0
2.558542142E1,1.350192261E-1,9.688303070E0,2.200274506E0
2.559536042E1,-2.454895020E-2,9.672136688E0,2.093247070E0
2.560530042E1,-1.743873596E-1,9.579778748E0,1.959275665E0
2.561523942E1,-1.258882141E-1,9.656868439E0,1.753603363E0
2.562517842E1,-2.140548706E-2,9.661359100E0,1.618733826E0
2.563511742E1,1.202000427E-1,9.680668945E0,1.735041962E0
2.564505642E1,2.969824219E-1,9.681866455E0,1.762734375E0
2.565499542E1,2.224374390E-1,9.606423340E0,1.873204651E0
2.566493442E1,1.353186035E-1,9.599687347E0,2.013912048E0
2.567487342E1,3.562591553E-2,9.623637543E0,2.152224426E0
2.568481242E1,-3.338058472E-2,9.648485870E0,2.163002014E0
2.569475142E1,3.293151855E-3,9.686057739E0,1.965712280E0
2.570469042E1,5.104385376E-2,9.629475403E0,1.854942627E0
2.571462942E1,1.085243225E-1,9.638157349E0,1.851350098E0
2.572456942E1,9.939331055E-2,9.672436066E0,1.901795197E0
2.573450842E1,9.131011963E-2,9.625433807E0,1.880090332E0
2.574444742E1,1.016386414E-1,9.584119720E0,1.855840759E0
2.575438642E1,1.438508606E-1,9.611213379E0,1.822011108E0
2.576432542E1,2.185455322E-1,9.613907776E0,1.776505737E0
2.577426442E1,2.996768188E-1,9.598639526E0,1.829944611E0
2.578420342E1,2.869532776E-1,9.599387970E0,1.830842743E0
2.579414242E1,2.875520325E-1,9.657916260E0,1.909129944E0
2.580408142E1,3.444337463E-1,9.657916260E0,2.026785278E0
2.581402042E1,4.043092346E-1,9.637708282E0,2.108066254E0
2.582396042E1,4.099974060E-1,9.633516998E0,2.186054077E0
2.583389942E1,3.791615295E-1,9.618248749E0,2.146236877E0
2.584383842E1,2.710862732E-1,9.625433807E0,2.102078705E0
2.585377742E1,1.986369324E-1,9.672735443E0,2.112257538E0
2.586371700E1,1.920506287E-1,9.702224121E0,2.093097382E0
2.587365600E1,1.833686829E-1,9.690698090E0,2.094743958E0
2.588359500E1,2.278262329E-1,9.684710541E0,1.973196716E0
2.589353400E1,2.737806702E-1,9.680968323E0,1.882635040E0
2.590347300E1,2.731819153E-1,9.674082642E0,1.843416595E0
2.591341200E1,2.671943665E-1,9.665999451E0,1.763482819E0
2.592335100E1,2.321672058E-1,9.666747894E0,1.682351532E0
2.593329100E1,2.136058044E-1,9.637857971E0,1.723366241E0
2.594323000E1,1.440005493E-1,9.665550385E0,1.814676361E0
2.595316900E1,1.200503540E-1,9.687704315E0,1.825903015E0
2.596310800E1,1.428030396E-1,9.637259216E0,1.809437256E0
2.597304700E1,1.728904724E-1,9.608818359E0,1.779948578E0
2.598298600E1,1.754351807E-1,9.607620850E0,1.779948578E0
2.599292500E1,1.998344421E-1,9.582173767E0,1.770368500E0
2.600286400E1,1.884580994E-1,9.584419098E0,1.814826050E0
2.601280300E1,2.183958435E-1,9.631121979E0,1.786684570E0
2.602274200E1,2.016307068E-1,9.624984741E0,1.646276550E0
2.603268100E1,2.194436646E-1,9.613608398E0,1.540746002E0
2.604262100E1,1.927990723E-1,9.610315247E0,1.505868530E0
2.605256000E1,8.831634521E-2,9.598489838E0,1.532962189E0
2.606249900E1,1.691482544E-2,9.599088593E0,1.611698456E0
2.607243800E1,3.861968994E-2,9.624385986E0,1.631756744E0
2.608237700E1,8.262817383E-2,9.656868439E0,1.687590637E0
2.609231600E1,9.490264893E-2,9.665101318E0,1.712888031E0
2.610225500E1,1.450483704E-1,9.679471436E0,1.716181183E0
2.611219400E1,1.673519897E-1,9.684261475E0,1.736089783E0
2.612213300E1,1.573228455E-1,9.675579529E0,1.748513947E0
2.613207200E1,2.070195007E-1,9.663305054E0,1.757345581E0
2.614201100E1,1.582209778E-1,9.641450500E0,1.738784180E0
2.615195100E1,7.229965210E-2,9.622589722E0,1.726360016E0
2.616189000E1,1.811233521E-2,9.613608398E0,1.673370209E0
2.617182900E1,1.856140137E-2,9.620494080E0,1.637893982E0
2.618176800E1,9.939331055E-2,9.622589722E0,1.648222504E0
2.619170700E1,1.438508606E-1,9.615554352E0,1.599423981E0
2.620164600E1,5.673202515E-2,9.586963806E0,1.373693390E0
2.621158500E1,-7.185058594E-3,9.613159332E0,1.485211487E0
2.622152400E1,6.990463257E-2,9.680369568E0,1.868115234E0
2.623146300E1,2.345622253E-1,9.712103577E0,2.108066254E0
2.624140200E1,3.251239014E-1,9.704918518E0,2.049987030E0
2.625134100E1,3.035687256E-1,9.706415405E0,1.864373016E0
2.626128100E1,2.392025757E-1,9.748028870E0,1.689985657E0
2.627122000E1,4.011657715E-2,9.731413422E0,1.670226746E0
2.628115900E1,-7.110214233E-2,9.687554626E0,1.577868805E0
2.629109800E1,-1.721420288E-2,9.762997742E0,1.563498688E0
