"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.957083171E1,8.453520813E0,1.107397156E0,6.447242889E0,1.068902631E1
1.958077171E1,7.991282043E0,8.635542297E-1,6.249354401E0,1.018139210E1
1.959071071E1,7.713310089E0,2.284249878E-1,6.022575989E0,9.788705330E0
1.960064971E1,8.186925201E0,-2.165995789E-1,5.940696259E0,1.011753585E1
1.961058871E1,8.686286774E0,1.910028076E-1,5.898933105E0,1.050168900E1
1.962052771E1,8.855285339E0,3.703298950E-1,5.953868866E0,1.067716147E1
1.963046671E1,9.048084412E0,-8.981323242E-3,5.879024506E0,1.079031238E1
1.964040671E1,9.376351776E0,-2.653981018E-1,5.352269897E0,1.079968527E1
1.965034571E1,9.890532532E0,-3.541635132E-1,4.671784973E0,1.094411442E1
1.966028471E1,1.018272491E1,-6.991960144E-1,4.288731537E0,1.107113273E1
1.967022371E1,1.017119888E1,-8.810678101E-1,3.927382965E0,1.093864270E1
1.968016271E1,9.914482727E0,-9.897418213E-1,3.663781128E0,1.061601850E1
1.969010171E1,9.263935547E0,-1.259331207E0,3.513194275E0,9.987439658E0
1.970004171E1,8.661288757E0,-1.348994751E0,3.270698547E0,9.356023662E0
1.970998071E1,8.320297852E0,-1.352138214E0,2.979104919E0,8.940397095E0
1.971991971E1,8.279133453E0,-1.280137939E0,2.924318848E0,8.873243184E0
1.972985871E1,8.514893188E0,-1.196761322E0,2.759361877E0,9.030488450E0
1.973979771E1,8.781788177E0,-1.225950623E0,2.744991760E0,9.282119278E0
1.974973671E1,8.910221100E0,-1.216220856E0,3.012036438E0,9.483859801E0
1.975967671E1,8.999585266E0,-1.185834045E0,3.598965912E0,9.764798666E0
1.976961571E1,8.915160828E0,-1.274300079E0,4.261039124E0,9.962950752E0
1.977955471E1,8.860524445E0,-1.293310547E0,4.850513306E0,1.018376281E1
1.978949371E1,9.102271729E0,-1.349892883E0,5.161566467E0,1.055060803E1
1.979943271E1,9.579179993E0,-1.277293854E0,5.160518646E0,1.095550645E1
1.980937271E1,9.587712250E0,-1.180894318E0,5.051395569E0,1.090116208E1
1.981931171E1,9.294472046E0,-1.038540344E0,4.613855438E0,1.042849168E1
1.982925071E1,9.395661621E0,-9.243278503E-1,3.919150085E0,1.022216106E1
1.983918971E1,9.736353149E0,-8.319699097E-1,3.505260773E0,1.038150277E1
1.984912808E1,9.698481903E0,-7.391629028E-1,3.403622131E0,1.030492875E1
1.985906708E1,9.715247040E0,-5.743556213E-1,3.281027069E0,1.027039668E1
1.986900708E1,1.000549347E1,-3.800596619E-1,3.207829285E0,1.051401511E1
1.987894608E1,9.999206543E0,-5.442681885E-1,3.195255432E0,1.051142315E1
1.988888508E1,1.001222946E1,-8.343649292E-1,2.903811493E0,1.045815590E1
1.989882408E1,1.022463776E1,-9.532177734E-1,2.381098480E0,1.054141695E1
1.990876308E1,1.061472656E1,-6.867718506E-1,1.927092590E0,1.081007685E1
1.991870208E1,1.086889801E1,-2.490820312E-1,1.620081024E0,1.099179914E1
1.992864208E1,1.052476364E1,-1.516346741E-1,1.389710083E0,1.061720005E1
1.993858108E1,9.847571869E0,-3.436853027E-1,1.030906219E0,9.907348734E0
1.994852008E1,8.868457947E0,-7.056326294E-1,7.767347717E-1,8.930329259E0
1.995845908E1,8.166417847E0,-1.066532135E0,6.869215393E-1,8.264365217E0
1.996839808E1,8.331075439E0,-1.081051941E0,5.565426636E-1,8.419336732E0
1.997833708E1,9.076375580E0,-1.022972717E0,1.989363098E-1,9.136008018E0
1.998827708E1,9.952503662E0,-9.979747009E-1,-1.666035461E-1,1.000380125E1
1.999821608E1,1.020308258E1,-1.240620117E0,-3.727249146E-2,1.027829858E1
2.000815508E1,1.000803818E1,-1.436562653E0,3.227288818E-1,1.011576464E1
2.001809408E1,9.600136414E0,-1.423090668E0,7.397616577E-1,9.733193387E0
2.002803308E1,8.894354095E0,-1.502276001E0,7.758366394E-1,9.053634102E0
2.003797208E1,8.357270966E0,-1.429377594E0,3.101550293E-1,8.484296933E0
2.004791208E1,8.236621857E0,-1.147663422E0,-1.631607056E-2,8.316209302E0
2.005785108E1,8.323890381E0,-9.892927551E-1,-1.601669312E-2,8.382488161E0
2.006779008E1,8.788524170E0,-7.213499451E-1,2.460882568E-1,8.821511336E0
2.007772908E1,9.270372162E0,-5.539979553E-1,7.029382324E-1,9.313476038E0
2.008766808E1,9.548942871E0,-4.965174866E-1,1.143621826E0,9.629990158E0
2.009760808E1,9.488468628E0,-5.854325867E-1,1.582060089E0,9.637254917E0
2.010754708E1,9.245823212E0,-7.770341492E-1,1.893113251E0,9.469577958E0
2.011748608E1,9.200916595E0,-7.806266785E-1,2.140249329E0,9.478761069E0
2.012742508E1,9.180708618E0,-6.036946106E-1,2.347268829E0,9.495237168E0
2.013736408E1,9.264833679E0,-3.249742126E-1,2.429298248E0,9.583540125E0
2.014730308E1,9.497000885E0,1.631607056E-2,2.382146301E0,9.791216116E0
2.015724308E1,9.689949646E0,2.628533936E-1,2.325264587E0,9.968503973E0
2.016718208E1,9.641450500E0,1.748364258E-1,2.507435760E0,9.963702606E0
2.017712108E1,9.368268585E0,-1.185534668E-1,2.676134949E0,9.743726673E0
2.018706008E1,9.219627686E0,-4.623884583E-1,2.760559387E0,9.635145348E0
2.019699908E1,9.281748505E0,-6.902146912E-1,2.471959534E0,9.630048575E0
2.020693808E1,9.600286102E0,-6.524931335E-1,1.983525238E0,9.824744928E0
2.021687808E1,9.803114319E0,-5.572911072E-1,1.463356934E0,9.927388239E0
2.022681708E1,9.879156189E0,-4.620890808E-1,1.065634003E0,9.947202077E0
2.023675608E1,9.691296844E0,-5.909710693E-1,9.657916260E-1,9.757214500E0
2.024669508E1,9.370214539E0,-8.168513489E-1,9.954299927E-1,9.458279309E0
2.025663408E1,9.125772858E0,-8.894503784E-1,1.114881592E0,9.236547688E0
2.026657308E1,8.949140167E0,-8.301736450E-1,1.046024780E0,9.048229985E0
2.027651308E1,8.893755341E0,-6.732998657E-1,7.908055115E-1,8.954193996E0
2.028645208E1,8.984915771E0,-5.035528564E-1,4.168830872E-1,9.008666295E0
2.029639108E1,9.200168152E0,-3.760180664E-1,1.005908203E-1,9.208398456E0
2.030633008E1,9.258696442E0,-3.324586487E-1,9.759704590E-2,9.265177480E0
2.031626908E1,9.330397339E0,-3.553610229E-1,2.116598511E-1,9.339560795E0
2.032620808E1,9.475745087E0,-4.052073669E-1,4.888833618E-1,9.496996625E0
2.033614808E1,9.551936646E0,-4.162843323E-1,8.391549683E-1,9.597758456E0
2.034608708E1,9.621392212E0,-4.697232056E-1,1.061592407E0,9.691171571E0
2.035602608E1,9.733808441E0,-4.840933228E-1,1.182840271E0,9.817356275E0
2.036596508E1,9.908944244E0,-4.628375244E-1,1.411265259E0,1.001963394E1
2.037590408E1,9.901010742E0,-5.279521179E-1,1.787133636E0,1.007484957E1
2.038584408E1,9.928104401E0,-5.361849976E-1,1.958377533E0,1.013360715E1
2.039578308E1,1.005653732E1,-4.164340210E-1,1.971849518E0,1.025648823E1
2.040572208E1,1.009051666E1,-3.972738647E-1,2.061662750E0,1.030663894E1
2.041566108E1,9.910441132E0,-4.650828552E-1,2.080074463E0,1.013705358E1
2.042560008E1,9.709409180E0,-5.528004456E-1,1.934277649E0,9.915626303E0
2.043553908E1,9.623487854E0,-5.282514954E-1,1.862576752E0,9.816300743E0
2.044547908E1,9.535321198E0,-5.321434021E-1,2.083367615E0,9.774760742E0
2.045541808E1,9.484726410E0,-6.768923950E-1,2.554288330E0,9.845943696E0
2.046535708E1,9.472302246E0,-7.927514648E-1,3.114273834E0,1.000258298E1
2.047529608E1,9.466614075E0,-8.813671875E-1,3.567980347E0,1.015500241E1
2.048523508E1,9.508826294E0,-9.452842712E-1,3.673660583E0,1.023753495E1
2.049517408E1,9.729168091E0,-9.620494080E-1,3.545377350E0,1.039961304E1
2.050511408E1,9.826465759E0,-9.401948547E-1,3.579506378E0,1.050029817E1
2.051505308E1,9.875863037E0,-8.252339172E-1,3.480113068E0,1.050356457E1
2.052499208E1,9.841284943E0,-7.032376099E-1,3.141068115E0,1.035431028E1
2.053493108E1,9.542057190E0,-8.156538391E-1,2.906206512E0,1.000810586E1
2.054487008E1,9.208850098E0,-8.997789001E-1,2.903961182E0,9.697706571E0
2.055480908E1,8.965007172E0,-8.286767578E-1,3.172951813E0,9.545977266E0
2.056474908E1,8.850195923E0,-7.173083496E-1,3.712879028E0,9.624238662E0
2.057468808E1,8.763675842E0,-6.075865173E-1,4.344864807E0,9.800460491E0
2.058462708E1,8.706195374E0,-5.050497437E-1,4.764442291E0,9.937445520E0
2.059456608E1,8.630303192E0,-4.617897034E-1,5.111720123E0,1.004116853E1
2.060450508E1,8.709937592E0,-2.564167786E-1,5.417683868E0,1.026060724E1
2.061444508E1,8.825497284E0,2.589614868E-2,5.498066711E0,1.039801955E1
2.062438408E1,8.771160278E0,1.654060364E-1,5.511389008E0,1.036030987E1
2.063432308E1,8.617729340E0,2.315684509E-1,5.419629822E0,1.018289106E1
2.064426208E1,8.429121552E0,2.406994629E-1,5.413193207E0,1.002051331E1
2.065420108E1,8.087082825E0,-6.137237549E-3,5.510341187E0,9.785949431E0
2.066414008E1,8.039781189E0,-3.098556519E-1,6.211632843E0,1.016456958E1
2.067408008E1,7.476652222E0,5.673202515E-2,6.458469543E0,9.880049383E0
2.068401908E1,6.669830017E0,5.134323120E-2,6.262227631E0,9.149030740E0
2.069395808E1,5.756279755E0,-3.177891541E-1,6.244564362E0,8.498842899E0
2.070389708E1,4.989873505E0,-5.257067871E-1,6.207441559E0,7.981700065E0
2.071383608E1,4.745731201E0,-4.375401306E-1,6.410569153E0,7.988041241E0
2.072377508E1,4.715344391E0,-3.326083374E-1,6.882837067E0,8.349763297E0
2.073371508E1,4.779710541E0,-2.475851440E-1,7.413034515E0,8.823832046E0
2.074365408E1,4.820276184E0,-1.996847534E-1,8.175698547E0,9.492996536E0
2.075359308E1,4.367018738E0,-3.812571716E-1,9.374106445E0,1.034843376E1
2.076353208E1,3.777544556E0,-5.022056580E-1,1.008408005E1,1.078010778E1
2.077347108E1,3.566633148E0,-4.885839844E-1,1.036444702E1,1.097184344E1
2.078341108E1,3.681145020E0,-3.043171692E-1,1.049647247E1,1.112741533E1
2.079335008E1,3.793710938E0,-1.152603149E-1,1.044662613E1,1.111474359E1
2.080328908E1,3.553011475E0,-2.528242493E-1,1.032088760E1,1.091826596E1
2.081322808E1,3.538940735E0,-2.770738220E-1,1.026131149E1,1.085796413E1
2.082316708E1,3.803141327E0,-3.622467041E-2,1.036549484E1,1.104122636E1
2.083310608E1,3.932771759E0,9.550140381E-2,1.045515839E1,1.117077218E1
2.084304996E1,3.680396576E0,1.549278259E-1,1.040067169E1,1.103373433E1
2.085298896E1,3.136278076E0,-4.760101318E-2,1.023631348E1,1.070610198E1
2.086292796E1,2.654579773E0,-2.377056885E-1,1.015473312E1,1.049866194E1
2.087286696E1,2.108515320E0,-4.656816101E-1,1.024694138E1,1.047198662E1
2.088280596E1,1.974394226E0,-5.046006775E-1,1.012150223E1,1.032461436E1
2.089274496E1,2.162253571E0,-3.552113342E-1,1.005578888E1,1.029176397E1
2.090268496E1,2.287543030E0,-2.716850281E-1,9.995913391E0,1.025792135E1
2.091262396E1,2.269580383E0,-1.576222229E-1,9.918374634E0,1.017595181E1
2.092256296E1,2.213447113E0,6.586303711E-3,9.806407471E0,1.005310992E1
2.093250196E1,2.034569092E0,1.983375549E-1,9.685758362E0,9.899127447E0
2.094244096E1,1.657353516E0,3.402424622E-1,9.539063416E0,9.687946968E0
2.095238096E1,1.176703033E0,4.439767456E-1,9.291777649E0,9.376506666E0
2.096231996E1,6.147715759E-1,5.670208740E-1,9.393416290E0,9.430574021E0
2.097225896E1,8.322692871E-2,6.532415771E-1,9.579329681E0,9.601937743E0
2.098219796E1,-4.484674072E-1,6.370751953E-1,9.944719849E0,9.975191261E0
2.099213696E1,-8.342152405E-1,5.574407959E-1,1.022508682E1,1.027419368E1
2.100207596E1,-1.050515442E0,6.042933655E-1,1.029993118E1,1.037098527E1
2.101201596E1,-1.172811127E0,6.604266357E-1,1.031100815E1,1.039848731E1
2.102195496E1,-1.275647278E0,6.674620056E-1,1.030741562E1,1.040747800E1
2.103189396E1,-1.213376770E0,7.533833313E-1,1.019035904E1,1.028996049E1
2.104183296E1,-1.121318207E0,9.457333374E-1,9.948013000E0,1.005558197E1
2.105177196E1,-1.231938171E0,9.789642334E-1,9.687404938E0,9.814369927E0
2.106171096E1,-1.465901642E0,9.080117798E-1,9.468709717E0,9.624438514E0
2.107165096E1,-1.628313904E0,8.695417786E-1,9.367969208E0,9.548107464E0
2.108158996E1,-1.783840485E0,8.611592102E-1,9.364226990E0,9.571438198E0
2.109152896E1,-1.835782471E0,8.297245789E-1,9.425749054E0,9.638635037E0
2.110146796E1,-1.776655426E0,7.595205688E-1,9.499695282E0,9.694203755E0
2.111140696E1,-1.626517639E0,7.364685059E-1,9.504485321E0,9.670738685E0
2.112134696E1,-1.458716583E0,7.146139526E-1,9.466015320E0,9.604372609E0
2.113128596E1,-1.332528992E0,6.725514221E-1,9.377549286E0,9.495598430E0
2.114122496E1,-1.311871948E0,6.134243774E-1,9.276659088E0,9.389020253E0
2.115116396E1,-1.298549652E0,5.965095520E-1,9.152866516E0,9.263747638E0
2.116110296E1,-1.144669647E0,6.123765564E-1,9.162596283E0,9.254104186E0
2.117104196E1,-9.208850098E-1,6.089337158E-1,9.206754456E0,9.272710341E0
2.118098196E1,-6.420149231E-1,6.782395935E-1,9.361532593E0,9.408001094E0
2.119092096E1,-4.061054993E-1,7.053332520E-1,9.572444000E0,9.606981878E0
2.120085996E1,-2.951861572E-1,6.632707214E-1,9.798174591E0,9.825033752E0
2.121079896E1,-2.080673218E-1,6.053411865E-1,9.928254089E0,9.948867233E0
2.122073796E1,-1.425036621E-1,5.342390442E-1,1.000534378E1,1.002060990E1
2.123067696E1,-5.867797852E-2,5.231620789E-1,1.000294876E1,1.001679218E1
2.124061696E1,-9.430389404E-3,5.481600952E-1,9.988428955E0,1.000346347E1
2.125055596E1,-1.273851013E-1,4.960684204E-1,1.001746857E1,1.003055269E1
2.126049496E1,-2.836601257E-1,4.700225830E-1,1.007285339E1,1.008780253E1
2.127043396E1,-5.282514954E-1,4.772076416E-1,1.020068756E1,1.022549771E1
2.128037296E1,-8.328680420E-1,4.050576782E-1,1.023451721E1,1.027633609E1
2.129031296E1,-1.006506958E0,3.128494263E-1,1.020772293E1,1.026199486E1
2.130025196E1,-9.548643494E-1,2.673440552E-1,1.008931915E1,1.013792877E1
2.131019096E1,-8.614585876E-1,2.981799316E-1,1.002555176E1,1.006691165E1
2.132012996E1,-7.259902954E-1,4.330494690E-1,1.001462448E1,1.005023867E1
2.133006896E1,-5.438191223E-1,5.921685791E-1,1.000534378E1,1.003759468E1
2.134000796E1,-5.355862427E-1,6.732998657E-1,9.934690704E0,9.971873682E0
2.134994796E1,-7.393125916E-1,6.863227844E-1,9.856104126E0,9.907593583E0
2.135988696E1,-9.867480469E-1,7.170089722E-1,9.833800507E0,9.909157683E0
2.136982596E1,-1.258882141E0,7.339237976E-1,9.758207703E0,9.866409983E0
2.137976496E1,-1.337169342E0,7.414082336E-1,9.644743652E0,9.765182443E0
2.138970396E1,-1.307381287E0,7.294331360E-1,9.568701782E0,9.685110858E0
2.139964296E1,-1.190624084E0,7.749385071E-1,9.553882599E0,9.658922720E0
2.140958296E1,-1.005608826E0,8.969348145E-1,9.578132172E0,9.672453519E0
2.141952196E1,-1.012045441E0,9.783654785E-1,9.562115479E0,9.665168773E0
2.142946096E1,-1.179098053E0,9.834548950E-1,9.526190186E0,9.649132355E0
2.143939996E1,-1.358574829E0,9.538165283E-1,9.480385437E0,9.624614256E0
2.144933896E1,-1.464255066E0,9.291178894E-1,9.524842987E0,9.681422255E0
2.145927896E1,-1.571132813E0,9.089099121E-1,9.589658203E0,9.759924180E0
2.146921796E1,-1.613794098E0,8.589138794E-1,9.663903809E0,9.835298738E0
2.147915696E1,-1.504820709E0,8.036787415E-1,9.762848053E0,9.910781351E0
2.148909596E1,-1.397344208E0,7.396119690E-1,9.899214478E0,1.002467176E1
2.149903496E1,-1.329385529E0,7.241940308E-1,1.005040009E1,1.016377217E1
2.150897396E1,-1.351240082E0,7.737409973E-1,1.020562729E1,1.032372768E1
2.151891396E1,-1.363514557E0,7.604187012E-1,1.019230499E1,1.031118275E1
2.152885296E1,-1.375489655E0,7.041357422E-1,1.009291168E1,1.021051640E1
2.153879196E1,-1.353934479E0,6.568341064E-1,9.976603546E0,1.008945925E1
2.154873096E1,-1.240919495E0,6.682104492E-1,9.892478485E0,9.992372940E0
2.155866996E1,-1.089284821E0,7.008425903E-1,9.857301636E0,9.942037884E0
2.156860996E1,-9.813592529E-1,6.747967529E-1,9.890532532E0,9.961980245E0
2.157854896E1,-9.352551270E-1,6.683601379E-1,9.923164673E0,9.989524741E0
2.158848796E1,-8.773255920E-1,7.357200623E-1,9.929900665E0,9.995694645E0
2.159842696E1,-9.175918579E-1,7.686515808E-1,9.885143738E0,9.957352398E0
2.160836596E1,-9.806108093E-1,7.217990112E-1,9.758357391E0,9.834029202E0
2.161830496E1,-9.903405762E-1,6.435118103E-1,9.640552368E0,9.712627444E0
2.162824496E1,-9.595046997E-1,6.405180359E-1,9.569150848E0,9.638441813E0
2.163818396E1,-9.801617432E-1,6.837780762E-1,9.614506531E0,9.688498611E0
2.164812296E1,-1.027463379E0,7.409591675E-1,9.766290894E0,9.848103335E0
2.165806196E1,-1.120569763E0,7.536827087E-1,1.010892838E1,1.019873262E1
2.166800096E1,-1.067430267E0,7.331753540E-1,1.032448013E1,1.040537570E1
2.167793996E1,-7.930508423E-1,7.235952759E-1,1.054422318E1,1.059873399E1
2.168787996E1,-6.222560120E-1,6.884184265E-1,1.064571213E1,1.068608016E1
2.169781896E1,-7.506889343E-1,6.325845337E-1,1.067505112E1,1.072009391E1
2.170775796E1,-1.074765015E0,5.798941040E-1,1.053718781E1,1.060772001E1
2.171769696E1,-1.436113586E0,5.231620789E-1,1.016042130E1,1.027473998E1
2.172763596E1,-1.821262665E0,5.644761658E-1,9.838141479E0,1.002121045E1
2.173757596E1,-2.298470306E0,6.126759338E-1,9.586664429E0,9.877371736E0
2.174751496E1,-2.716101837E0,6.484515381E-1,9.333840179E0,9.742600838E0
2.175745396E1,-3.204087067E0,7.000941467E-1,9.432934113E0,9.986818899E0
2.176739296E1,-3.577560425E0,9.961784363E-1,9.294472046E0,1.000892205E1
2.177733196E1,-3.951632538E0,1.233135681E0,9.049880676E0,9.951701542E0
2.178727196E1,-4.494852905E0,1.218316498E0,8.649313660E0,9.823371341E0
2.179721096E1,-4.929848328E0,1.141526184E0,8.139623566E0,9.584360091E0
2.180714996E1,-5.248236237E0,1.341959381E0,7.711513824E0,9.424026955E0
2.181708896E1,-5.641318817E0,1.530417480E0,7.234904938E0,9.301102360E0
2.182702796E1,-6.133645020E0,1.663341064E0,6.696923676E0,9.232393592E0
2.183696696E1,-6.744824066E0,1.802102509E0,6.226751404E0,9.354820051E0
2.184690775E1,-7.264692993E0,1.846260681E0,5.780379639E0,9.465581417E0
2.185684675E1,-7.416477356E0,1.792073364E0,5.568121033E0,9.445614599E0
2.186678575E1,-7.260501709E0,1.769320679E0,5.626799011E0,9.354477422E0
2.187672475E1,-7.068151703E0,1.778751068E0,5.785469055E0,9.305609923E0
2.188666375E1,-6.935078430E0,1.623823242E0,6.099965057E0,9.377722989E0
2.189660275E1,-6.877597961E0,1.454525299E0,6.385870514E0,9.497175358E0
2.190654275E1,-6.994804230E0,1.265468445E0,6.730304260E0,9.789059814E0
2.191648175E1,-7.256759491E0,1.175056458E0,7.083120575E0,1.020842363E1
2.192642075E1,-7.483238525E0,9.753717041E-1,7.407795410E0,1.057476438E1
2.193635975E1,-7.815697174E0,6.935078430E-1,7.686066742E0,1.098370144E1
2.194629875E1,-7.911797333E0,6.071374512E-1,7.817643127E0,1.113915154E1
2.195623875E1,-7.845036163E0,4.872367859E-1,7.858957214E0,1.111508887E1
2.196617775E1,-7.870333557E0,3.001258850E-1,7.724536743E0,1.103180374E1
2.197611675E1,-7.645800476E0,2.565664673E-1,7.456444244E0,1.068282042E1
2.198605575E1,-7.265740814E0,3.174897766E-1,7.108268280E0,1.016952640E1
2.199599475E1,-7.006030884E0,3.176394653E-1,6.781348114E0,9.755616117E0
2.200593375E1,-6.999444580E0,1.576222229E-1,6.477629700E0,9.538173605E0
2.201587375E1,-6.993007965E0,6.271957397E-2,6.395001526E0,9.476399034E0
2.202581275E1,-6.945406952E0,1.654060364E-1,6.409521332E0,9.452407132E0
2.203575175E1,-7.070097656E0,2.350112915E-1,6.396199036E0,9.536921583E0
2.204569075E1,-7.345524902E0,2.049238586E-1,6.326294403E0,9.696428763E0
2.205562975E1,-7.505991211E0,3.849993896E-1,6.003565521E0,9.619299744E0
2.206556975E1,-7.662116547E0,5.141807556E-1,5.501509552E0,9.446640629E0
2.207550875E1,-7.858807526E0,5.520520020E-1,5.056634674E0,9.361365892E0
2.208544775E1,-8.185278625E0,7.851173401E-1,4.678670654E0,9.460716384E0
2.209538675E1,-8.645571442E0,9.783654785E-1,4.269421692E0,9.691804071E0
2.210532575E1,-9.135352936E0,9.967771912E-1,3.768263855E0,9.932172497E0
2.211526475E1,-9.444310455E0,8.711883545E-1,3.322341156E0,1.004947361E1
2.212520475E1,-9.447453918E0,8.045768738E-1,3.137475586E0,9.987266019E0
2.213514375E1,-9.146280212E0,9.824070740E-1,3.337010651E0,9.785458879E0
2.214508275E1,-8.826395416E0,1.154848480E0,3.674708405E0,9.630286232E0
2.215502175E1,-8.513396301E0,1.292113037E0,3.887715454E0,9.447846534E0
2.216496075E1,-8.412356415E0,1.577120361E0,3.903582458E0,9.407072079E0
2.217490075E1,-8.685688019E0,1.691332855E0,3.614084473E0,9.558419836E0
2.218483975E1,-9.121731262E0,1.506018219E0,3.034340057E0,9.730431218E0
2.219477875E1,-9.523645477E0,1.393452301E0,2.489323425E0,9.941743489E0
2.220471775E1,-9.553134155E0,1.342857513E0,2.072440338E0,9.867149915E0
2.221465675E1,-9.241182861E0,1.398841095E0,1.843416595E0,9.526510475E0
2.222459675E1,-8.757837982E0,1.703906708E0,1.837728424E0,9.109350688E0
2.223453575E1,-8.475375366E0,1.965712280E0,1.833986206E0,8.891541923E0
2.224447475E1,-8.330626373E0,2.114053802E0,1.800605621E0,8.781272109E0
2.225441375E1,-8.448581085E0,2.283950500E0,1.778302002E0,8.930694836E0
2.226435275E1,-8.898994446E0,2.185006256E0,1.623374176E0,9.306003342E0
2.227429175E1,-9.379944305E0,1.727258148E0,1.071920929E0,9.597697138E0
2.228423175E1,-9.528285828E0,1.388213196E0,8.975335693E-1,9.670622172E0
2.229417075E1,-9.656868439E0,1.341061249E0,9.367520142E-1,9.794440140E0
2.230410975E1,-9.885143738E0,1.096469879E0,1.163380737E0,1.001357916E1
2.231404875E1,-9.689949646E0,8.526269531E-1,1.605411530E0,9.858977789E0
2.232398775E1,-9.108858032E0,1.061592407E0,2.093546448E0,9.406445121E0
2.233392775E1,-8.630752258E0,1.485810242E0,2.337988129E0,9.064419734E0
2.234386675E1,-8.704399109E0,1.695673828E0,2.317630463E0,9.165876092E0
2.235380575E1,-9.008716278E0,1.676663361E0,2.025438080E0,9.384592075E0
2.236374475E1,-9.440268860E0,1.540446625E0,1.250948639E0,9.646580972E0
2.237368375E1,-9.886790314E0,1.311123505E0,4.568499756E-1,9.983805860E0
2.238362275E1,-1.027448410E1,1.075663147E0,5.972579956E-2,1.033081032E1
2.239356275E1,-1.049287994E1,9.788145447E-1,-7.379653931E-2,1.053869315E1
2.240350175E1,-1.048988617E1,9.777667236E-1,-2.903961182E-2,1.053539667E1
2.241344075E1,-1.050814819E1,9.839039612E-1,3.329077148E-1,1.055935950E1
2.242337975E1,-1.047686325E1,1.070723419E0,8.686436462E-1,1.056719707E1
2.243331875E1,-1.035501663E1,1.222358093E0,1.285077667E0,1.050580570E1
2.244325875E1,-1.021879990E1,1.372645569E0,1.473386078E0,1.041532014E1
2.245319775E1,-1.022119492E1,1.292412415E0,1.306932220E0,1.038514454E1
2.246313675E1,-1.019544846E1,1.282083893E0,8.517288208E-1,1.031098202E1
2.247307575E1,-1.013422577E1,1.320553894E0,4.007167053E-1,1.022775481E1
2.248301475E1,-1.002390518E1,1.252295837E0,1.267863464E-1,1.010262316E1
